,event_id,event_name,dcat_id,dcat,athlete_id,athlete_name,athlete_country,round,score,comp_id,birthday,gender,first_season
0,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Qualification,124.9,14053,2006-11-14,male,2021
1,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Semi-final,84.4,14053,2006-11-14,male,2021
2,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Final,99.7,14053,2006-11-14,male,2021
3,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Qualification,124.8,14053,2002-10-08,male,2016
4,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Semi-final,99.3,14053,2002-10-08,male,2016
5,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Final,99.3,14053,2002-10-08,male,2016
6,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2307,NARASAKI Meichi,JPN,Qualification,93.6,14053,1999-05-13,male,2013
7,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2307,NARASAKI Meichi,JPN,Semi-final,68.3,14053,1999-05-13,male,2013
8,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2307,NARASAKI Meichi,JPN,Final,83.9,14053,1999-05-13,male,2013
9,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2276,NARASAKI Tomoa,JPN,Qualification,94.2,14053,1996-06-22,male,2011
10,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2276,NARASAKI Tomoa,JPN,Semi-final,59.4,14053,1996-06-22,male,2011
11,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,2276,NARASAKI Tomoa,JPN,Final,69.6,14053,1996-06-22,male,2011
12,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Qualification,109.7,14053,2004-05-07,male,2019
13,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Semi-final,69.3,14053,2004-05-07,male,2019
14,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Final,69.5,14053,2004-05-07,male,2019
15,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,532,AVEZOU Sam,FRA,Qualification,94.2,14053,2001-03-22,male,2015
16,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,532,AVEZOU Sam,FRA,Semi-final,68.8,14053,2001-03-22,male,2015
17,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,532,AVEZOU Sam,FRA,Final,69.5,14053,2001-03-22,male,2015
18,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,547,JENFT Paul,FRA,Qualification,94.7,14053,2003-06-16,male,2017
19,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,547,JENFT Paul,FRA,Semi-final,59.4,14053,2003-06-16,male,2017
20,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,547,JENFT Paul,FRA,Final,44.6,14053,2003-06-16,male,2017
21,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,13210,PRIHED Oren,ISR,Qualification,94.2,14053,2004-11-27,male,2021
22,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,13210,PRIHED Oren,ISR,Semi-final,69.1,14053,2004-11-27,male,2021
23,1405,IFSC World Cup Keqiao 2025,3,BOULDER Men,13210,PRIHED Oren,ISR,Final,29.7,14053,2004-11-27,male,2021
24,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Qualification,84.3,14057,2007-07-22,female,2021
25,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Semi-final,69.3,14057,2007-07-22,female,2021
26,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Final,54.7,14057,2007-07-22,female,2021
27,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Qualification,84.8,14057,2005-03-10,female,2019
28,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Semi-final,84.7,14057,2005-03-10,female,2019
29,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Final,44.9,14057,2005-03-10,female,2019
30,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,11468,MCNEICE Erin,GBR,Qualification,84.2,14057,2004-04-06,female,2019
31,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,11468,MCNEICE Erin,GBR,Semi-final,44.9,14057,2004-04-06,female,2019
32,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,11468,MCNEICE Erin,GBR,Final,44.8,14057,2004-04-06,female,2019
33,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Qualification,84.5,14057,2000-03-02,female,2015
34,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Semi-final,45.0,14057,2000-03-02,female,2015
35,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Final,44.4,14057,2000-03-02,female,2015
36,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2294,NONAKA Miho,JPN,Qualification,75.0,14057,1997-05-21,female,2013
37,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2294,NONAKA Miho,JPN,Semi-final,54.7,14057,1997-05-21,female,2013
38,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2294,NONAKA Miho,JPN,Final,44.1,14057,1997-05-21,female,2013
39,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Qualification,84.8,14057,2007-07-30,female,2022
40,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Semi-final,69.3,14057,2007-07-30,female,2022
41,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Final,29.6,14057,2007-07-30,female,2022
42,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2080,SEO Chaehyun,KOR,Qualification,74.7,14057,2003-11-01,female,2017
43,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2080,SEO Chaehyun,KOR,Semi-final,39.4,14057,2003-11-01,female,2017
44,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2080,SEO Chaehyun,KOR,Final,19.6,14057,2003-11-01,female,2017
45,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2501,MACKENZIE Oceania,AUS,Qualification,84.5,14057,2002-07-11,female,2016
46,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2501,MACKENZIE Oceania,AUS,Semi-final,69.5,14057,2002-07-11,female,2016
47,1405,IFSC World Cup Keqiao 2025,7,BOULDER Women,2501,MACKENZIE Oceania,AUS,Final,9.9,14057,2002-07-11,female,2016
48,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Qualification,124.5,14083,2006-11-14,male,2021
49,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Semi-final,99.6,14083,2006-11-14,male,2021
50,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Final,69.7,14083,2006-11-14,male,2021
51,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Qualification,69.7,14083,2004-05-07,male,2019
52,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Semi-final,83.9,14083,2004-05-07,male,2019
53,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Final,58.9,14083,2004-05-07,male,2019
54,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,2276,NARASAKI Tomoa,JPN,Qualification,85.0,14083,1996-06-22,male,2011
55,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,2276,NARASAKI Tomoa,JPN,Semi-final,84.9,14083,1996-06-22,male,2011
56,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,2276,NARASAKI Tomoa,JPN,Final,39.0,14083,1996-06-22,male,2011
57,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Qualification,99.5,14083,2000-06-14,male,2019
58,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Semi-final,59.2,14083,2000-06-14,male,2019
59,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Final,29.5,14083,2000-06-14,male,2019
60,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,2348,FUJIWAKI Yuji,JPN,Qualification,94.5,14083,1995-10-24,male,2016
61,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,2348,FUJIWAKI Yuji,JPN,Semi-final,58.9,14083,1995-10-24,male,2016
62,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,2348,FUJIWAKI Yuji,JPN,Final,19.6,14083,1995-10-24,male,2016
63,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,1138,PEHARC Anze,SLO,Qualification,84.6,14083,1997-07-29,male,2011
64,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,1138,PEHARC Anze,SLO,Semi-final,59.4,14083,1997-07-29,male,2011
65,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,1138,PEHARC Anze,SLO,Final,19.3,14083,1997-07-29,male,2011
66,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,547,JENFT Paul,FRA,Qualification,99.5,14083,2003-06-16,male,2017
67,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,547,JENFT Paul,FRA,Semi-final,54.9,14083,2003-06-16,male,2017
68,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,547,JENFT Paul,FRA,Final,19.2,14083,2003-06-16,male,2017
69,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,1245,POSCH Jan-Luca,AUT,Qualification,83.3,14083,1998-01-07,male,2012
70,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,1245,POSCH Jan-Luca,AUT,Semi-final,68.5,14083,1998-01-07,male,2012
71,1408,IFSC World Cup Curitiba 2025,3,BOULDER Men,1245,POSCH Jan-Luca,AUT,Final,9.3,14083,1998-01-07,male,2012
72,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,11621,MEIGNAN Naïlé,FRA,Qualification,109.6,14087,2003-12-18,female,2017
73,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,11621,MEIGNAN Naïlé,FRA,Semi-final,69.5,14087,2003-12-18,female,2017
74,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,11621,MEIGNAN Naïlé,FRA,Final,99.6,14087,2003-12-18,female,2017
75,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Qualification,124.8,14087,2005-03-10,female,2019
76,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Semi-final,69.3,14087,2005-03-10,female,2019
77,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Final,99.5,14087,2005-03-10,female,2019
78,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,947,MORONI Camilla,ITA,Qualification,109.8,14087,2001-07-08,female,2015
79,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,947,MORONI Camilla,ITA,Semi-final,69.7,14087,2001-07-08,female,2015
80,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,947,MORONI Camilla,ITA,Final,83.8,14087,2001-07-08,female,2015
81,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Qualification,109.8,14087,2000-03-02,female,2015
82,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Semi-final,68.8,14087,2000-03-02,female,2015
83,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Final,69.7,14087,2000-03-02,female,2015
84,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Qualification,109.6,14087,2007-07-30,female,2022
85,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Semi-final,84.4,14087,2007-07-30,female,2022
86,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Final,69.5,14087,2007-07-30,female,2022
87,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,2357,ITO Futaba,JPN,Qualification,109.2,14087,2002-04-25,female,2016
88,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,2357,ITO Futaba,JPN,Semi-final,69.4,14087,2002-04-25,female,2016
89,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,2357,ITO Futaba,JPN,Final,69.4,14087,2002-04-25,female,2016
90,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,12297,MATSUFUJI Anon,JPN,Qualification,79.4,14087,2003-10-18,female,2022
91,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,12297,MATSUFUJI Anon,JPN,Semi-final,69.5,14087,2003-10-18,female,2022
92,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,12297,MATSUFUJI Anon,JPN,Final,49.5,14087,2003-10-18,female,2022
93,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,1916,SANDERS Nekaia,USA,Qualification,83.9,14087,2003-11-11,female,2017
94,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,1916,SANDERS Nekaia,USA,Semi-final,44.6,14087,2003-11-11,female,2017
95,1408,IFSC World Cup Curitiba 2025,7,BOULDER Women,1916,SANDERS Nekaia,USA,Final,34.8,14087,2003-11-11,female,2017
96,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Qualification,109.9,14093,2006-11-14,male,2021
97,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Semi-final,84.3,14093,2006-11-14,male,2021
98,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Final,84.4,14093,2006-11-14,male,2021
99,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Qualification,109.6,14093,2000-06-14,male,2019
100,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Semi-final,59.3,14093,2000-06-14,male,2019
101,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Final,69.6,14093,2000-06-14,male,2019
102,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Qualification,84.9,14093,2002-10-08,male,2016
103,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Semi-final,74.5,14093,2002-10-08,male,2016
104,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Final,69.5,14093,2002-10-08,male,2016
105,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,1929,DUFFY Colin,USA,Qualification,94.7,14093,2003-12-10,male,2017
106,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,1929,DUFFY Colin,USA,Semi-final,49.8,14093,2003-12-10,male,2017
107,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,1929,DUFFY Colin,USA,Final,59.6,14093,2003-12-10,male,2017
108,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2307,NARASAKI Meichi,JPN,Qualification,124.2,14093,1999-05-13,male,2013
109,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2307,NARASAKI Meichi,JPN,Semi-final,49.8,14093,1999-05-13,male,2013
110,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2307,NARASAKI Meichi,JPN,Final,54.8,14093,1999-05-13,male,2013
111,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Qualification,94.5,14093,2004-05-07,male,2019
112,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Semi-final,69.2,14093,2004-05-07,male,2019
113,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Final,54.4,14093,2004-05-07,male,2019
114,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2348,FUJIWAKI Yuji,JPN,Qualification,124.8,14093,1995-10-24,male,2016
115,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2348,FUJIWAKI Yuji,JPN,Semi-final,67.7,14093,1995-10-24,male,2016
116,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2348,FUJIWAKI Yuji,JPN,Final,44.3,14093,1995-10-24,male,2016
117,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2257,SUGIMOTO Rei,JPN,Qualification,84.8,14093,1991-11-13,male,2005
118,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2257,SUGIMOTO Rei,JPN,Semi-final,53.8,14093,1991-11-13,male,2005
119,1409,IFSC World Cup Salt Lake City 2025,3,BOULDER Men,2257,SUGIMOTO Rei,JPN,Final,29.5,14093,1991-11-13,male,2005
120,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Qualification,109.5,14097,2000-03-02,female,2015
121,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Semi-final,100.0,14097,2000-03-02,female,2015
122,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Final,84.7,14097,2000-03-02,female,2015
123,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,620,AVEZOU Zélia,FRA,Qualification,124.4,14097,2004-04-10,female,2018
124,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,620,AVEZOU Zélia,FRA,Semi-final,100.0,14097,2004-04-10,female,2018
125,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,620,AVEZOU Zélia,FRA,Final,70.0,14097,2004-04-10,female,2018
126,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Qualification,109.7,14097,2007-07-22,female,2021
127,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Semi-final,99.7,14097,2007-07-22,female,2021
128,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Final,70.0,14097,2007-07-22,female,2021
129,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Qualification,125.0,14097,2005-03-10,female,2019
130,1409,IFSC World Cup Salt Lake City 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Semi-final,84.7,14097,2005-03-10,female,2019
